id,group_id,split,signal,condition,disposition,tokens,evidence_items,structured_facts,human_approved,prompt_version,content_sha256
fictional-race-138-cutoff_watch,fictional-race-138,test,cutoff_watch,complete,draft,557,1,1,False,evidence-editor-v2,aa929d9e738890d1325605c2382e15f6ff835fbee25900576cd48664eb06db1b
fictional-race-138-pace_change,fictional-race-138,test,pace_change,missing,insufficient_evidence,480,1,0,False,evidence-editor-v2,4992d8e68a94a85f10f4fa41babc70bbca9099d9d561599167e93f11a3406985
fictional-race-139-position_gain,fictional-race-139,test,position_gain,boundary,draft,532,1,1,False,evidence-editor-v2,bb9b1c0d0d344d0038f747634d93d97560d274b9332583cad3187d0665fe721b
fictional-race-139-record_watch,fictional-race-139,test,record_watch,complete,draft,579,1,1,False,evidence-editor-v2,8c368f4450ff0dfefb2eec7096975797a8aa4836874e2d6ef08282b700d8d9f9
fictional-race-139-cutoff_watch,fictional-race-139,test,cutoff_watch,missing,insufficient_evidence,485,1,0,False,evidence-editor-v2,e22b077a89d3df3c3db4ae929842425c3ca879f6560a92b18e8408283883580d
fictional-race-139-pace_change,fictional-race-139,test,pace_change,contradictory,insufficient_evidence,614,2,2,False,evidence-editor-v2,ab5c907f6798363c8c2904ca8b14b34845ad1bf6d31849b7b69ac5937c152eeb
fictional-race-140-position_gain,fictional-race-140,test,position_gain,complete,draft,546,1,1,False,evidence-editor-v2,b8520a91ff7233bf4d1901e7255214aaaf0942152a2bc8c5c7e7eb7025f4405a
fictional-race-140-record_watch,fictional-race-140,test,record_watch,missing,insufficient_evidence,484,1,0,False,evidence-editor-v2,c65d6eab0818156090161e4271a550c8ac8f9de7eacad9cdf3429cc94a2f3a8a
fictional-race-140-cutoff_watch,fictional-race-140,test,cutoff_watch,contradictory,insufficient_evidence,609,2,2,False,evidence-editor-v2,5dbedee3e5d16b0932d279f50e10b1bb07253e91adb7492f7d73c578b64c21d7
fictional-race-140-pace_change,fictional-race-140,test,pace_change,misleading_hint,draft,586,1,1,False,evidence-editor-v2,002ea72c864989646f2acfe67709e73812dfa6a3bc577a23f0414d45ea2dcf22
fictional-race-141-position_gain,fictional-race-141,test,position_gain,missing,insufficient_evidence,480,1,0,False,evidence-editor-v2,70905e9a7da47da075fdd4dfa571a93bc9b99c0661fa3908cef9c6f6711e60ff
fictional-race-141-record_watch,fictional-race-141,test,record_watch,contradictory,insufficient_evidence,602,2,2,False,evidence-editor-v2,b419a24f535c5cf64a0e16291e1d5e21068406b3b47cfb8c7182ba44182fcb83
fictional-race-141-cutoff_watch,fictional-race-141,test,cutoff_watch,misleading_hint,draft,571,1,1,False,evidence-editor-v2,53077cad46692f41de9b995c566dc9a465283441f2bdf43d020fb7f54ac1d896
fictional-race-141-pace_change,fictional-race-141,test,pace_change,boundary,draft,563,1,1,False,evidence-editor-v2,8a9f4483c1ec24d98cb16e7dfbb4122d83d65f5ed4d42b016d7164b3ddd0df46
fictional-race-142-position_gain,fictional-race-142,test,position_gain,contradictory,insufficient_evidence,590,2,2,False,evidence-editor-v2,1b2b45748e3275ecb4cce1a4ac73cda59805459dc9d7160be3392238fcae8100
fictional-race-142-record_watch,fictional-race-142,test,record_watch,misleading_hint,draft,571,1,1,False,evidence-editor-v2,b887e1b71abd789f56e4b3d027a4a42f93c75c7a75092add49cde492cd94b570
fictional-race-142-cutoff_watch,fictional-race-142,test,cutoff_watch,boundary,draft,547,1,1,False,evidence-editor-v2,f79af801cb88f9c86c5ba1352bc25a0bcbbc076e16dcde1a7d9c7d37f96da98a
fictional-race-142-pace_change,fictional-race-142,test,pace_change,complete,draft,577,1,1,False,evidence-editor-v2,cf8b863fd91d489caf3c455ab4b594f2700c3ab8bd0d3523d3f210fba2693cf9
fictional-race-143-position_gain,fictional-race-143,test,position_gain,misleading_hint,draft,542,1,1,False,evidence-editor-v2,243a1bc4813fc229395af0d053efe3e89c1370ac52cfe6d59b6e03e4b50a37be
fictional-race-143-record_watch,fictional-race-143,test,record_watch,boundary,draft,558,1,1,False,evidence-editor-v2,3be894c57980057843e1414d8036e669746cc896ff001e28b21bd8fb993553ff
fictional-race-143-cutoff_watch,fictional-race-143,test,cutoff_watch,complete,draft,559,1,1,False,evidence-editor-v2,33a9db870136444a5e21fa23616b828b167f49981acb9b07021e6940e85d00f4
fictional-race-143-pace_change,fictional-race-143,test,pace_change,missing,insufficient_evidence,484,1,0,False,evidence-editor-v2,4fc3797a66e0149245ac4aa792805f8648e52d1b54b3e85e635ecb3d5e9f1050
fictional-race-144-position_gain,fictional-race-144,test,position_gain,boundary,draft,530,1,1,False,evidence-editor-v2,640706bb4915043df92e24f141c16f6306711d6c157903073783c6329992465c
fictional-race-144-record_watch,fictional-race-144,test,record_watch,complete,draft,577,1,1,False,evidence-editor-v2,ec0b21db677fcb84469f32c07eb5aa74df1ba5be295b10fca7da7acbada03ac8
fictional-race-144-cutoff_watch,fictional-race-144,test,cutoff_watch,missing,insufficient_evidence,483,1,0,False,evidence-editor-v2,63ac4f76efaa14c7994a82344709004df64b64c8e6583b87910d017d63c962f4
fictional-race-144-pace_change,fictional-race-144,test,pace_change,contradictory,insufficient_evidence,614,2,2,False,evidence-editor-v2,873c5c999111cfeb26a51dfd6d5feedbaa616a264e4fe8dac14d0d01e396d8ea
fictional-race-145-position_gain,fictional-race-145,test,position_gain,complete,draft,543,1,1,False,evidence-editor-v2,24be5a6a1b725ebf3be4dc0563ab8218523303dcb3edb19fc81107e2df1575ff
fictional-race-145-record_watch,fictional-race-145,test,record_watch,missing,insufficient_evidence,482,1,0,False,evidence-editor-v2,14278ab46c83d53e2d366810fba436b18781ce39dc2313f1cfa3c0885cc29200
fictional-race-145-cutoff_watch,fictional-race-145,test,cutoff_watch,contradictory,insufficient_evidence,605,2,2,False,evidence-editor-v2,35fc48e3e1c517979ba5ad0465358e591defc50cef46994e2b6717d8415922e8
fictional-race-145-pace_change,fictional-race-145,test,pace_change,misleading_hint,draft,583,1,1,False,evidence-editor-v2,c5456cec879161f31dd15f844c8f928b1aa8e89ec5959ee63f1a849fa8c33410
fictional-race-146-position_gain,fictional-race-146,test,position_gain,missing,insufficient_evidence,484,1,0,False,evidence-editor-v2,6ed1d72296e064a7960846e417b2a6aa09136fcc97430226e05c10a89f2eb2d7
fictional-race-146-record_watch,fictional-race-146,test,record_watch,contradictory,insufficient_evidence,606,2,2,False,evidence-editor-v2,6cacc184c07f232caefb970b14f62b50717e88c1267079c94281fb29b2b80340
fictional-race-146-cutoff_watch,fictional-race-146,test,cutoff_watch,misleading_hint,draft,565,1,1,False,evidence-editor-v2,3d81cb9bd8f05c35a012eb675700e0d635f888ba0fca565a872cd0d4719b5d47
fictional-race-146-pace_change,fictional-race-146,test,pace_change,boundary,draft,567,1,1,False,evidence-editor-v2,70411f683b1e3df729173dde5da61dd60ba82fab154f0fd7c31bc92af7fb13ba
fictional-race-147-position_gain,fictional-race-147,test,position_gain,contradictory,insufficient_evidence,586,2,2,False,evidence-editor-v2,eb16f502e4d9c961b7a094269f6e12f5911c6d35363a36830640501adc4bd707
fictional-race-147-record_watch,fictional-race-147,test,record_watch,misleading_hint,draft,577,1,1,False,evidence-editor-v2,061842e6ebc4e0b6dbac9f009793752049565413c3344b92bdc02e8fe953e920
fictional-race-147-cutoff_watch,fictional-race-147,test,cutoff_watch,boundary,draft,543,1,1,False,evidence-editor-v2,e82ce37550737368c8e0bda86afddff04840b1858f59b2b1babf3d8d2f88d66a
fictional-race-147-pace_change,fictional-race-147,test,pace_change,complete,draft,558,1,1,False,evidence-editor-v2,173d96a51e3712fc09c891f8aa77068d4a44c9d8933638fe189f0b90b400ae0d
fictional-race-148-position_gain,fictional-race-148,test,position_gain,misleading_hint,draft,538,1,1,False,evidence-editor-v2,9fe731d72f69f91f6098d6922777a96f14c1e7a32cd9707bc7d08450b7766818
fictional-race-148-record_watch,fictional-race-148,test,record_watch,boundary,draft,560,1,1,False,evidence-editor-v2,1691c9578d71daeafcc8fc44859c81291a60be4d8b8bd554f17c5ebc08e257af
fictional-race-148-cutoff_watch,fictional-race-148,test,cutoff_watch,complete,draft,567,1,1,False,evidence-editor-v2,2676659b0eed03d5a25e14d6a0cb04dbb619f4f2f2701a710cbec6b028888bf7
fictional-race-148-pace_change,fictional-race-148,test,pace_change,missing,insufficient_evidence,484,1,0,False,evidence-editor-v2,26ce8e912488beaf974054e5aee0f971df07862343da4768913eddc78b607c30
fictional-race-149-position_gain,fictional-race-149,test,position_gain,boundary,draft,534,1,1,False,evidence-editor-v2,5685eaa76de34d24cf3f1c59270320b8b5d47a536948088a1fe1c5445cfbb3f4
fictional-race-149-record_watch,fictional-race-149,test,record_watch,complete,draft,581,1,1,False,evidence-editor-v2,438af17a0d055b156a905ef026ec9cef2d9153a36b0faacbc70c6e3e30404e9c
fictional-race-149-cutoff_watch,fictional-race-149,test,cutoff_watch,missing,insufficient_evidence,487,1,0,False,evidence-editor-v2,4be62cf5bb72c7be5fe633fbe30ff233ea0ea0330abc05383f6abee3d22f3290
fictional-race-149-pace_change,fictional-race-149,test,pace_change,contradictory,insufficient_evidence,616,2,2,False,evidence-editor-v2,faeac8ae4597d0e04fed19cb98c1db083ee1adfc6a20a4c0528da8d81fb93a4e
